 written on  2Oct2023 at 15:32:43 
           3
         125
    8    4    4    4    8    4    2    2    2    4    4    2    2    2    4
    4    2    2    2    4    8    4    4    4    8    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    8    4    4    4    8
    4    2    2    2    4    4    2    2    2    4    4    2    2    2    4
    8    4    4    4    8
   -2   -1   -2    2    1   -0.002155   -0.000218
   -2   -1   -2    3    1   -0.001881    0.001438
   -2   -1   -2    1    2   -0.002147    0.000215
   -2   -1   -2    2    2   -0.008609   -0.000002
   -2   -1   -2    3    2   -0.000220    0.000885
   -2   -1   -2    1    3   -0.001884   -0.001441
   -2   -1   -2    2    3   -0.000230   -0.000886
   -2   -1   -2    3    3    0.003618    0.000001
   -2   -1   -1    1    1   -0.001391    0.000001
   -2   -1   -1    2    1    0.000004    0.000113
   -2   -1   -1    3    1    0.000954   -0.001554
   -2   -1   -1    1    2   -0.000001   -0.000125
   -2   -1   -1    2    2    0.002207    0.000002
   -2   -1   -1    3    2   -0.001007   -0.000784
   -2   -1   -1    1    3    0.000984    0.001551
   -2   -1   -1    2    3   -0.000984    0.000801
   -2   -1   -1    3    3   -0.006486   -0.000003
   -2   -1    0    1    1    0.001739    0.000017
   -2   -1    0    2    1    0.001042    0.000160
   -2   -1    0    3    1   -0.004149    0.001358
   -2   -1    0    1    2    0.001050   -0.000156
   -2   -1    0    2    2    0.000142   -0.000015
   -2   -1    0    3    2   -0.001563   -0.000090
   -2   -1    0    1    3   -0.004157   -0.001336
   -2   -1    0    2    3   -0.001575    0.000082
   -2   -1    0    3    3   -0.021077   -0.000002
   -2   -1    1    1    1   -0.001177   -0.000000
   -2   -1    1    2    1    0.000418    0.000141
   -2   -1    1    3    1    0.001811   -0.001523
   -2   -1    1    1    2    0.000412   -0.000143
   -2   -1    1    2    2    0.002338   -0.000002
   -2   -1    1    3    2    0.002178   -0.000810
   -2   -1    1    1    3    0.001801    0.001512
   -2   -1    1    2    3    0.002196    0.000813
   -2   -1    1    3    3   -0.006831    0.000002
   -2   -1    2    1    1    0.000268    0.000001
   -2   -1    2    2    1   -0.002155   -0.000218
   -2   -1    2    3    1   -0.001881    0.001438
   -2   -1    2    1    2   -0.002147    0.000215
   -2   -1    2    2    2   -0.008609   -0.000002
   -2   -1    2    3    2   -0.000220    0.000885
   -2   -1    2    1    3   -0.001884   -0.001441
   -2   -1    2    2    3   -0.000230   -0.000886
   -2   -1    2    3    3    0.003618    0.000001
   -2    0   -2    1    1   -0.000371    0.000000
   -2    0   -2    2    1   -0.008240   -0.000608
   -2    0   -2    3    1   -0.001566    0.001637
   -2    0   -2    1    2   -0.008240    0.000608
   -2    0   -2    2    2   -0.030606   -0.000000
   -2    0   -2    3    2    0.001031    0.001546
   -2    0   -2    1    3   -0.001566   -0.001637
   -2    0   -2    2    3    0.001031   -0.001546
   -2    0   -2    3    3    0.004511    0.000000
   -2    0   -1    1    1   -0.002658   -0.000000
   -2    0   -1    2    1   -0.005383   -0.000304
   -2    0   -1    3    1    0.002636   -0.001255
   -2    0   -1    1    2   -0.005384    0.000293
   -2    0   -1    2    2   -0.018425    0.000004
   -2    0   -1    3    2    0.001908    0.000086
   -2    0   -1    1    3    0.002653    0.001257
   -2    0   -1    2    3    0.001912   -0.000071
   -2    0   -1    3    3    0.001886   -0.000004
   -2    0    0    1    1    0.003489    0.000000
   -2    0    0    2    1    0.003432    0.000135
   -2    0    0    3    1    0.000792    0.001886
   -2    0    0    1    2    0.003432   -0.000135
   -2    0    0    2    2    0.006366    0.000000
   -2    0    0    3    2   -0.001384    0.000787
   -2    0    0    1    3    0.000792   -0.001886
   -2    0    0    2    3   -0.001384   -0.000787
   -2    0    0    3    3    0.016306    0.000000
   -2    0    1    1    1   -0.002658    0.000000
   -2    0    1    2    1   -0.005384   -0.000293
   -2    0    1    3    1    0.002653   -0.001257
   -2    0    1    1    2   -0.005383    0.000304
   -2    0    1    2    2   -0.018425   -0.000004
   -2    0    1    3    2    0.001912    0.000071
   -2    0    1    1    3    0.002636    0.001255
   -2    0    1    2    3    0.001908   -0.000086
   -2    0    1    3    3    0.001886    0.000004
   -2    0    2    1    1   -0.000371    0.000000
   -2    0    2    2    1   -0.008240   -0.000608
   -2    0    2    3    1   -0.001566    0.001637
   -2    0    2    1    2   -0.008240    0.000608
   -2    0    2    2    2   -0.030606   -0.000000
   -2    0    2    3    2    0.001031    0.001546
   -2    0    2    1    3   -0.001566   -0.001637
   -2    0    2    2    3    0.001031   -0.001546
   -2    0    2    3    3    0.004511    0.000000
   -2    1   -2    1    1    0.000268   -0.000001
   -2    1   -2    2    1   -0.002147   -0.000215
   -2    1   -2    3    1   -0.001884    0.001441
   -2    1   -2    1    2   -0.002155    0.000218
   -2    1   -2    2    2   -0.008609    0.000002
   -2    1   -2    3    2   -0.000230    0.000886
   -2    1   -2    1    3   -0.001881   -0.001438
   -2    1   -2    2    3   -0.000220   -0.000885
   -2    1   -2    3    3    0.003618   -0.000001
   -2    1   -1    1    1   -0.001177    0.000000
   -2    1   -1    2    1    0.000412    0.000143
   -2    1   -1    3    1    0.001801   -0.001512
   -2    1   -1    1    2    0.000418   -0.000141
   -2    1   -1    2    2    0.002338    0.000002
   -2    1   -1    3    2    0.002196   -0.000813
   -2    1   -1    1    3    0.001811    0.001523
   -2    1   -1    2    3    0.002178    0.000810
